0.86799
0.41777
0.30516
0.4394
1.5688
0.37031
0.28789
0.73563
0.37872
0.82127
0.49651
0.28521
1.4319
0.50611
0.44928
0.57168
0.49787
0.81146
0.41046
0.76693
